"Оператор (филиал)";"Время начала действия базовой станции";"Время конца действия базовой станции";"Адрес расположения (неструктурированный)";"Идентификаторы сектора";"Параметры антенной системы";"Тип сети";"Координаты - широта";"Координаты - долгота";"Координаты - тип проекции";"Тип местности";"Ид.БС";"Ид.сектора";"LAC";"CELL (сектор)";"Телеф. ид. соты";"Азимут, гр.";"Ширина растра, гр.";"Угол наклона";"Мощность, Вт";"Частота излучения";"Высота подвеса, м";"Коэффициент усиления(Дб)";"Поляризация";"Тип расположения БС";"Ширина диаграммы по вертикали (в градусах)";"Поколение";"Номер контроллера БС";"Код БС (BCC + NCC)";"Тип БС соты";"Класс излучения";"Наименование БС";"Десятичный номер канала";"Нижняя частота";"Верхняя частота";"Уровень боковых лепестков";"CELL (WiFi/WiMax)";"MAC-адреса сектора"
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Кленовая ул., дом 10/1,  ";"0";"0";"2";"55.0065";"83.0313";"0";"";"";"";"41142";"28748";"";"230";"64";"1";"43";"2100";"36";"17";"";"1";"8";"1";"0";"0";"0";"";"RNC4NSK";"46436";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирский р-н., Марусино с., Автомобилистов ул., дом 7,  ";"0";"0";"2";"55.0421";"82.7561";"0";"";"";"";"15401";"5758";"";"210";"64";"0";"42";"2100";"30";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC4NSK";"43415";"";"";"";"";""
"21";"2021-08-30 02:31:30";"2021-11-26 02:23:56";"Россия, Свердловская обл., Екатеринбург г., Боровая ул., дом 25,  ";"0";"0";"0";"56.86389";"60.64667";"0";"";"";"";"25255";"12421";"";"50";"65";"2";"";"1800";"55";"17";"";"1";"7";"0";"0";"10";"0";"";"BSC03SV";"875_FB_3";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Восход ул., дом 15,  ";"0";"0";"2";"55.0167";"82.9477";"0";"";"";"";"41129";"4188";"";"120";"65";"0";"43";"2100";"36";"19";"";"1";"5";"1";"0";"0";"0";"";"RNC4NSK";"44414";"";"";"";"";""
"27";"2021-08-12 02:23:14";"2021-12-17 02:25:39";"Россия, Курганская обл., Курган г., Урицкого ул., д. 79";"0";"0";"0";"55.44219";"65.34852";"0";"";"";"";"25259";"52672";"";"140";"66";"0";"";"1800";"15";"17";"";"1";"7";"0";"0";"13";"0";"";"BSC03KR";"581_FB_3";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Барабинск г., Мачта ООО ТомскТрансГаз";"0";"0";"2";"55.3664";"78.3798";"0";"";"";"";"15402";"5109";"";"240";"63";"4";"42";"2100";"34";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"44818";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Аникина ул., д. 2";"0";"0";"2";"54.96932";"82.9519";"0";"";"";"";"41125";"5164";"";"60";"65";"1";"43";"2100";"31";"17";"";"1";"7";"1";"0";"0";"0";"";"RNC4NSK";"46433";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Ребрихинский р-н., Ребриха с., мачта РТПЦ";"0";"0";"2";"53.0869";"82.3686";"0";"";"";"";"42252";"7714";"";"70";"66";"0";"43";"2100";"25";"18";"";"1";"6";"1";"622";"0";"0";"";"RNC6BAR";"43610";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Ключевский р-н., Северка с., вышка лесников";"0";"0";"2";"52.12225";"79.24775";"0";"";"";"";"42252";"18124";"";"65";"63";"1";"43";"2100";"27";"18";"";"1";"7";"1";"622";"0";"0";"";"RNC6BAR";"42040";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Целинный р-н., Целинное с., АМС РТРС";"0";"0";"2";"53.0694";"85.6838";"0";"";"";"";"46001";"8778";"";"260";"63";"6";"43";"2100";"36";"18";"";"1";"7";"1";"44607";"0";"0";"";"RNC5BAR";"45636";"";"";"";"";""
"21";"2021-11-20 02:27:42";"2021-12-01 02:26:52";"Россия, Свердловская обл., Каменский р-н., Колчедан п., ул. Горная, 57а, башня МТС";"0";"0";"0";"56.36222";"62.2125";"0";"";"";"";"25253";"31636";"";"210";"68";"2";"47";"900";"47";"17";"";"1";"9";"0";"0";"64";"0";"";"BSC01SV";"73_FB_8";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Сузунский р-н., Сузун рп., Западная ул., дом 35,  , АМС ОАО Вымпелком";"0";"0";"2";"53.7863";"82.2767";"0";"";"";"";"41128";"5688";"";"70";"63";"7";"43";"2100";"68";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"43406";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Новоалтайск г., Октябрьская ул., д. 28";"0";"0";"2";"53.39533";"83.93147";"0";"";"";"";"42256";"19428";"";"150";"62";"0";"41";"2100";"9";"18";"";"1";"5";"1";"44605";"0";"0";"";"RNC4BAR";"42008";"";"";"";"";""
"21";"2021-08-30 02:31:30";"2021-11-26 02:23:56";"Россия, Свердловская обл., Екатеринбург г., Металлургов ул., дом 48,  ";"0";"0";"0";"56.82811";"60.53016";"0";"";"";"";"25256";"12691";"";"50";"67";"0";"";"1800";"52";"17";"";"1";"8";"0";"0";"36";"0";"";"BSC03SV";"880_FB_3";"";"";"";"";""
"200";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Хакасия Респ., Абакан г., Аскизская ул., д. 148, АМС МТС";"0";"0";"2";"53.6996";"91.41553";"0";"";"";"";"44137";"12038";"";"150";"60";"0";"43";"2100";"22";"17";"";"1";"6";"1";"40219";"0";"0";"";"RNC2ABN";"43780";"";"";"";"";""
"200";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Хакасия Респ., Абакан г., Аскизская ул., д. 148, АМС МТС";"0";"0";"2";"53.6996";"91.41553";"0";"";"";"";"44137";"12038";"";"150";"60";"0";"43";"2100";"22";"17";"";"1";"6";"1";"0";"0";"0";"";"RNC02KN";"43780";"";"";"";"";""
"21";"2021-10-14 02:24:55";"2021-11-26 02:23:56";"Россия, Свердловская обл., Екатеринбург г., Техническая ул., д. 19";"0";"0";"0";"56.86231";"60.54122";"0";"";"";"";"25254";"21923";"";"-1";"0";"0";"";"1800";"29";"18";"";"1";"";"0";"0";"6";"0";"";"BSC03SV";"875_FB_3";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Барнаул г., Попова ул., дом 179,  ";"0";"0";"2";"53.3219";"83.6453";"0";"";"";"";"42256";"7889";"";"300";"65";"0";"43";"2100";"38";"17";"";"1";"7";"1";"44605";"0";"0";"";"RNC4BAR";"44642";"";"";"";"";""
"202";"2021-08-30 02:31:30";"2021-12-05 02:25:30";"Россия, Алтайский край., Барнаул г., Власиха с., Юбилейная ул., д. 53";"0";"0";"2";"53.28554";"83.56008";"0";"";"";"";"42256";"19458";"";"210";"36";"2";"43";"2100";"12";"20";"";"1";"7";"1";"44605";"0";"0";"";"RNC4BAR";"42013";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Барнаул г., Антона Петрова ул., дом 251,  ";"0";"0";"2";"53.3614";"83.6628";"0";"";"";"";"41134";"18739";"";"240";"64";"0";"43";"2100";"22";"17";"";"1";"8";"1";"44605";"0";"0";"";"RNC4BAR";"45605";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Благовещенский р-н., Благовещенка рп., Кучеровых пер., дом 60,  , ЭТУС.";"0";"0";"2";"52.8302";"79.8743";"0";"";"";"";"42252";"8064";"";"350";"63";"0";"43";"2100";"17";"18";"";"1";"6";"1";"622";"0";"0";"";"RNC6BAR";"43626";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Бийск г., Мамонтова ул., д. 18";"0";"0";"2";"52.54234";"85.13685";"0";"";"";"";"46147";"18114";"";"30";"66";"2";"43";"2100";"17";"17";"";"1";"6";"1";"44607";"0";"0";"";"RNC5BAR";"43667";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Барнаул г., Новосиликатный мкр., Суворова ул., дом 18,  ";"0";"0";"2";"53.3014";"83.6175";"0";"";"";"";"42256";"7839";"";"300";"64";"0";"43";"2100";"22";"17";"";"1";"8";"1";"44605";"0";"0";"";"RNC4BAR";"44610";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-11-27 02:32:42";"Россия, Новосибирская обл., Новосибирский р-н., Ярково с., ДОС общежитие, здание №170";"0";"0";"2";"54.76877";"82.53172";"0";"";"";"";"41126";"13159";"";"290";"64";"0";"43";"2100";"16";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC6NSK";"42778";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Богучанский р-н., Богучаны с., ЛПК";"0";"0";"2";"58.41064";"97.18831";"0";"";"";"";"41136";"49258";"";"250";"64";"0";"38";"2100";"30";"17";"";"1";"9";"1";"44006";"0";"0";"";"RNC5KRA";"41916";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Богучанский р-н., Богучаны с., ЛПК";"0";"0";"2";"58.41064";"97.18831";"0";"";"";"";"41136";"49258";"";"250";"64";"0";"38";"2100";"30";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC05KY";"41916";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Заринский р-н., Тягун ст.";"0";"0";"2";"53.94794";"85.66019";"0";"";"";"";"42001";"18678";"";"180";"64";"0";"43";"2100";"71";"18";"";"1";"6";"1";"622";"0";"0";"";"RNC6BAR";"42650";"";"";"";"";""
"200";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Хакасия Респ., Саяногорск г., Майна пгт., Хлебозаводская ул., дом 35,  ";"0";"0";"2";"53.00511";"91.48789";"0";"";"";"";"41137";"339";"";"315";"66";"0";"43";"2100";"27";"18";"";"1";"6";"1";"40219";"0";"0";"";"RNC2ABN";"44748";"";"";"";"";""
"200";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Хакасия Респ., Саяногорск г., Майна пгт., Хлебозаводская ул., дом 35,  ";"0";"0";"2";"53.00511";"91.48789";"0";"";"";"";"41137";"339";"";"315";"66";"0";"43";"2100";"27";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC02KN";"44748";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Сузунский р-н., Сузун рп., АМС ФГУП РТРС ф-л ""Сибирский региональный центр""";"0";"0";"2";"53.7847";"82.3411";"0";"";"";"";"41128";"13049";"";"275";"60";"0";"43";"2100";"71";"17";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"44883";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Высоцкого ул., д. 1а, АМС ОАО МТС";"0";"0";"2";"55.0287";"83.0109";"0";"";"";"";"41124";"28262";"";"120";"64";"0";"43";"2100";"35";"17";"";"1";"8";"1";"0";"0";"0";"";"RNC4NSK";"46421";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Бийск г., Докучаева ул., д. 2";"0";"0";"2";"52.49635";"85.15367";"0";"";"";"";"46147";"58588";"";"170";"63";"0";"43";"2100";"40";"17";"";"1";"7";"1";"44607";"0";"0";"";"RNC5BAR";"43006";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Пархоменко ул., дом 7,  ";"0";"0";"2";"54.9866";"82.8689";"0";"";"";"";"15401";"4818";"";"125";"65";"1";"42";"2100";"20";"17";"";"1";"7";"1";"0";"0";"0";"";"RNC4NSK";"44853";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Кирзаводская ул., дом 11,  ";"0";"0";"2";"54.9687";"82.8546";"0";"";"";"";"15401";"5128";"";"110";"65";"0";"42";"2100";"17";"17";"";"1";"7";"1";"0";"0";"0";"";"RNC4NSK";"46426";"";"";"";"";""
"27";"2021-08-01 02:24:43";"2021-12-17 02:25:39";"Россия, Курганская обл., Шадринск г., Володарского ул., дом 53,  ";"0";"0";"0";"56.09061";"63.63583";"0";"";"";"";"34501";"32453";"";"260";"65";"1";"";"1800";"23";"17";"";"1";"8";"0";"0";"33";"0";"";"BSC03KR";"579_FB_3";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Мошковский р-н., Мошково рп., ПРРС №08667 СФ ОАО Ростелеком";"0";"0";"2";"55.2919";"83.5992";"0";"";"";"";"41128";"5514";"";"50";"60";"0";"43";"2100";"95";"17";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"44430";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Коченевский р-н., 2.5км северо-восточнее п. Катковский, объездная трасса, в районе о.Рыбачий, АМС ОАО МТС";"0";"0";"2";"55.1953";"82.7975";"0";"";"";"";"15402";"5694";"";"10";"63";"0";"43";"2100";"68";"18";"";"1";"7";"1";"0";"0";"0";"";"RNC6NSK";"41006";"";"";"";"";""
"216";"2021-08-30 02:31:30";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Новосибирск г., Танкистов ул., д. 21/2";"0";"0";"2";"54.98316";"82.82723";"0";"";"";"";"15401";"4024";"";"310";"31";"0";"43";"2100";"41";"20";"";"1";"6";"1";"0";"0";"0";"";"RNC4NSK";"44816";"";"";"";"";""
"21";"2021-11-26 02:23:57";"2021-12-09 02:28:53";"Россия, Свердловская обл., Екатеринбург г., Горького ул., д. 43";"0";"0";"0";"56.83386";"60.60802";"0";"";"";"";"25255";"51193";"";"290";"67";"0";"";"1800";"20";"17";"";"1";"8";"0";"0";"20";"0";"";"BSC03SV";"876_FB_3";"";"";"";"";""
"27";"2021-08-01 02:24:43";"2021-12-17 02:25:39";"Россия, Курганская обл., Курган г., Омская ул., д. 140";"0";"0";"0";"55.47498";"65.37586";"0";"";"";"";"25260";"52021";"";"20";"67";"0";"43";"1800";"14";"18";"";"1";"8";"0";"0";"54";"0";"";"BSC03KR";"580_FB_3";"";"";"";"";""
"27";"2021-08-25 02:27:23";"2021-12-17 02:25:39";"Россия, Курганская обл., Курган г., Коли Мяготина ул., дом 39,  ";"0";"0";"0";"55.4293";"65.28297";"0";"";"";"";"25259";"52093";"";"290";"65";"0";"";"1800";"15";"19";"";"1";"5";"0";"0";"3";"0";"";"BSC03KR";"515_FB_3";"";"";"";"";""
"27";"2021-08-12 02:23:14";"2021-12-17 02:25:39";"Россия, Курганская обл., Курган г., Невежина ул., дом 7,  ";"0";"0";"0";"55.43211";"65.29961";"0";"";"";"";"25259";"52653";"";"270";"66";"0";"";"1800";"17";"17";"";"1";"7";"0";"0";"0";"0";"";"BSC03KR";"579_FB_3";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Шелаболихинский р-н., Шелаболиха с., башня БиЛайн";"0";"0";"2";"53.404";"82.6311";"0";"";"";"";"46154";"8808";"";"260";"63";"2";"43";"2100";"53";"18";"";"1";"7";"1";"622";"0";"0";"";"RNC6BAR";"45658";"";"";"";"";""
"202";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Алтайский край., Солонешенский р-н., Сибирячиха с., АМС Вымпелком";"0";"0";"2";"51.7683";"84.0272";"0";"";"";"";"46144";"58438";"";"140";"66";"1";"43";"2100";"53";"18";"";"1";"6";"1";"44607";"0";"0";"";"RNC5BAR";"41671";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Нижнеингашский р-н., Нижняя Пойма рп., Башня РТПЦ";"0";"0";"2";"56.1691";"97.1962";"0";"";"";"";"41136";"11164";"";"40";"64";"0";"38";"2100";"39";"17";"";"1";"9";"1";"44006";"0";"0";"";"RNC5KRA";"45152";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Нижнеингашский р-н., Нижняя Пойма рп., Башня РТПЦ";"0";"0";"2";"56.1691";"97.1962";"0";"";"";"";"41136";"11164";"";"40";"64";"0";"38";"2100";"39";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC05KY";"45152";"";"";"";"";""
"211";"2021-09-30 02:22:13";"2021-11-09 02:24:39";"Россия, Красноярский край., Большеулуйский р-н., Большой Улуй с., Просвещения ул., д. 78, лит. Г, АМС МТС";"0";"0";"2";"56.6572";"90.5897";"0";"";"";"";"44153";"11308";"";"160";"64";"0";"43";"2100";"40";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC4KRA";"45131";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Большеулуйский р-н., Большой Улуй с., Просвещения ул., д. 78, лит. Г, АМС МТС";"0";"0";"2";"56.6572";"90.5897";"0";"";"";"";"44153";"11308";"";"160";"64";"0";"43";"2100";"40";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC04KY";"45131";"";"";"";"";""
"216";"2020-11-22 02:28:34";"2021-12-05 02:25:30";"Россия, Новосибирская обл., Искитимский р-н., Листвянский п., АМС ОАО МТС";"0";"0";"2";"54.43417";"83.497";"0";"";"";"";"41128";"38608";"";"255";"66";"4";"43";"2100";"71";"18";"";"1";"6";"1";"0";"0";"0";"";"RNC6NSK";"46407";"";"";"";"";""
"27";"2021-05-09 02:26:24";"2021-12-17 02:25:39";"Россия, Курганская обл., Макушинский р-н., Казаркино с., радиобашня";"0";"0";"0";"55.4";"67.41666";"0";"";"";"";"34501";"22887";"";"285";"62";"0";"";"900";"57";"15";"";"1";"12";"0";"0";"63";"0";"";"BSC03KR";"85_FB_8";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Шарыпово г., Дубинино рп., АМС ОАО ВымпелКом";"0";"0";"2";"55.6275";"89.0748";"0";"";"";"";"44153";"1734";"";"40";"64";"0";"43";"2100";"40";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC4KRA";"45164";"";"";"";"";""
"211";"2021-12-06 02:26:15";"2021-12-08 02:22:53";"Россия, Красноярский край., Шарыпово г., Дубинино рп., АМС ОАО ВымпелКом";"0";"0";"2";"55.6275";"89.0748";"0";"";"";"";"44153";"1734";"";"40";"64";"0";"43";"2100";"40";"17";"";"1";"9";"1";"0";"0";"0";"";"RNC04KY";"45164";"";"";"";"";""
"211";"2020-11-22 02:28:34";"2021-11-09 02:24:39";"Россия, Красноярский край., Курагинский р-н., Курагино рп., территория АТП. АМС ОАО ""ВымпелКом""";"0";"0";"2";"53.889";"92.6659";"0";"";"";"";"41147";"39644";"";"30";"64";"2";"43";"2100";"70";"18";"";"1";"6";"1";"44006";"0";"0";"";"RNC5KRA";"45179";"";"";"";"";""
